id,GPStime,centralFreq,peakFreq,snr,ifo,bandwidth,duration
pIrvITpIg6,1136285107.289,3441.966,274.641,11.207,L1,6402.364746,0.7
YtazVC1qdL,1128824133.779,300.035,53.485,47.82,L1,536.069153,1.125
OW1FOQ90PK,1131445373.906,1969.068,83.006,7.678,L1,3775.986328,0.5
7hzzF4klZ5,1132907352.99,3773.082,89.676,9.142,H1,7477.842773,0.07
Up3PLOvrR5,1135779395.839,250.227,211.477,10.851,H1,395.537262,0.055
esrQP4txC3,1131381807.719,82.19,82.224,8.815,L1,5.51775,0.5
iCzluWoEZA,1129060035.131,1770.511,153.654,8.351,H1,3388.924072,0.273
PcmCjgvydq,1129188294.688,662.101,99.067,24.464,H1,1260.201172,0.375
BFvxfxYsf2,1135898296.636,1020.808,137.711,12.87,H1,1956.953125,0.152
Gbzqa6SecG,1136406851.967,814.991,89.676,13.765,H1,1614.758179,2.5
DJNeIRmbMy,1130818919.884,167.031,111.128,8.745,H1,249.398407,0.188
as5vcPvgYO,1132873581.438,3878.433,11.52,7.67,L1,7738.629395,2
8nEVpSaGLv,1126770372.911,444.386,121.663,22.063,H1,824.772766,0.375
uiofjZyKyh,1137229123.225,1780.854,1527.022,7.863,L1,551.90625,0.051
ncvChEgNzw,1134635467.633,2441.74,13.013,10.014,L1,4868.257324,1
05Ft74sfpB,1133957956.629,49.254,38.027,14.518,L1,62.606571,1
rSQuMBl33h,1129747504.354,584.697,53.485,63.047,H1,1105.394165,1.375
Oc17YlCKW7,1135752484.149,298.747,170.654,15.957,H1,512.830017,0.188
yOvcZQDkdV,1136692718.377,1667.189,211.477,29.763,L1,3229.462646,0.188
crXOMUr0qu,1128294122.181,250.93,149.414,23.559,H1,423.261902,0.281
gBJMU5wqpw,1128705769.797,68.829,60.799,13.583,H1,41.13155,0.688
4PDXlSyAbc,1137223447.936,3737.484,1527.022,14.552,L1,5450.776855,0.223
hB93a6UPPp,1127031552.633,47.134,48.865,7.7,H1,15.66942,0.219
PzMz1aglTo,1127322566.923,662.101,183.495,45.738,H1,1260.201172,0.313
TrGZ7fuNif,1127307169.678,98.79,65.684,7.998,H1,133.579987,0.094
7kizehHflT,1132184103.887,554.465,402.439,11.913,H1,1004.013428,0.027
dd65pAAD1h,1135223631.478,357.765,137.711,26.538,H1,660.397888,0.625
ilrC68PmCS,1135583333.94,3812.728,111.128,83.176,H1,7596.483887,1.875
0mnZ4kREdT,1136275470.125,3979.047,10.93,15.467,L1,7942.870605,5
Dp4gK3zI5X,1133676166.188,2958.093,32.397,27.173,H1,5908.186035,6.094
CQm5gVHoiN,1131309113.246,680.826,211.477,24.436,H1,1256.735474,0.188
WLUaX2wDJG,1132264463.401,365.148,111.128,8.799,H1,645.632141,0.047
IgKv5zCEO8,1132775786.623,1251.577,262.065,41.025,H1,2458.664063,0.875
6Oyet8spMz,1127425397.813,1748.486,41.828,14.495,L1,3432.9729,2.766
GHFNLGLNHq,1137226649.068,1134.534,1527.022,10.06,L1,1844.545776,0.129
DmCLfr96TX,1128421723.723,211.695,134.965,9.511,L1,188.982315,0.039
65adDcdWK5,1128247783.695,1891.203,41.94,1197.62,H1,3718.40625,9.5
egdaN3cxSG,1136263307.125,3867.138,10.362,58.72,L1,7721.991211,5.25
od9KL08Awl,1132805495.259,3406.937,211.477,103.309,H1,6790.795898,2.009
Kt0yFCAtAP,1132759538.506,112.066,72.366,12.704,H1,155.81163,0.25
MfP4Hykjhf,1132744638.688,63.657,65.531,7.999,L1,6.99351,0.5
nODtCogZMy,1132784785.227,1613.483,324.754,47.359,H1,3158.645752,0.299
HUgLjjPBxB,1135314158.254,3904.581,30.687,108.535,H1,7793.938477,2.764
YYi6PDF9P0,1133416857.273,49.254,35.306,15.283,L1,62.606571,0.875
yDtBeOltz1,1135712661.594,3977.241,11.319,27.792,L1,7946.48291,14.004
31b9hwNZT8,1136037732.965,2644.84,38.027,294.607,H1,5277.394043,3.335
MPxLccdPH2,1134635542.172,2668.821,17.422,58.378,L1,5322.41748,3.5
lfXzuYJhAh,1137220400.115,2624.427,1527.022,13.113,L1,4233.373047,0.175
FOjcfFqddp,1129365780.898,2101.346,322.1,9.274,L1,3624.36499,0.681
Xpw52wl3Ek,1135501093.453,3978.313,13.768,97.495,L1,7944.340332,7.701
Loq6yQCEkI,1136294679.125,3979.047,10.93,21.428,L1,7942.870605,6.997
m8Jja1qYgL,1134166028.883,3876.945,13.013,21.814,L1,7741.605469,6.006
JI15RT0Zoo,1131002074.375,11.619,11.327,8.955,H1,2.72301,2
ZcN1KbuqAl,1136036188.719,59.587,48.8,12.354,H1,95.743858,2.063
SvhnshrlxS,1126797302.328,50.275,48.394,7.854,H1,21.951,0.438
MAshGrbhKv,1128404116.504,144.642,120.558,8.343,L1,155.97995,0.086
qsUeWRKzmO,1126405141.359,70.893,41.253,11.9,H1,77.785088,4.039
EUD93184ZU,1133209465.443,1939.182,498.708,20.85,L1,3773.447266,0.172
pI6oimXTlK,1131265611.391,61.445,59.708,12.267,H1,38.22551,0.75
vQ36kj7ros,1131333556.172,61.445,59.708,12.834,H1,38.22551,0.75
ZuZhLLBNKP,1135746494.094,2959.899,11.319,15.028,L1,5904.574219,2.625
TFA3VQa6u3,1134475929.563,2929.007,20.755,12.359,H1,5829.042969,2
zbR2C2zw05,1136440376.713,3388.789,72.366,16.528,H1,6762.354492,4.083
2vBWuE1121,1132683270.938,3875.874,28.094,9.675,L1,7743.748047,3.75
geqTLZMntS,1126813666.264,1583.945,773.125,28.447,H1,3022.307861,0.063
Ap4S1RujI0,1127268340.741,169.347,99.067,13.581,H1,274.693451,0.313
AvU2y5maXs,1135933878.098,2822.345,324.754,91.984,H1,5615.71875,1.75
8IrFjuinyr,1126863298.297,50.275,49.794,8.436,H1,21.951,0.375
0BxB98TbqW,1133483234.636,2721.884,170.654,135.667,L1,5407.866211,1
5OkyuzpMzG,1127267550.68,1228.915,41.94,1057.925,H1,2393.82959,9.875
xpOY9C0uJX,1132688786.875,3000.28,29.061,57.726,H1,5992.559082,5.375
ro4otUDDm0,1135363316.313,28.094,19.327,8.884,H1,23.33485,1.25
sBHgxfpUO7,1130154834.639,241.203,114.576,7.564,L1,352.391449,0.418
vSpzzRcP72,1131474008.625,2411.479,10.93,10.882,L1,4810.672363,2.25
dQEjIs8Oxl,1134870904.484,3234.508,12.239,50.705,L1,6456.72998,3.75
yDse4UWy28,1134907940.479,3404.239,89.676,56.625,H1,6796.192383,5.625
D62GWNO3zc,1130479736.397,189.733,137.711,20.71,H1,343.565216,1
GKO71hIVqq,1126642679.13,1367.522,225.349,39.348,H1,2671.043701,0.5
pX2kIvXbaC,1128136716.141,579.19,102.633,7.677,L1,979.590027,0.5
chG5cEI1D0,1129776758.938,1709.029,44.322,120.021,L1,3354.05835,7.094
eQst9WXIfg,1135501070.625,3977.241,10.93,13.204,L1,7946.48291,2.75
yqeIdt0LVe,1129676972.688,1265.191,33.663,23.611,L1,2466.382568,3.422
yhSf6Ox6Ju,1131448946.625,2643.768,11.327,13.66,L1,5279.536621,3.521
jmj4qiCIwd,1134802041.125,2053.87,10.362,31.317,L1,4095.454346,4.287
TGcSm6kfis,1131444160.281,82.618,82.224,8.309,L1,1.56227,0.438
baD0NuriN7,1129968033.477,40.972,24.802,30.913,H1,52.972801,0.281
HGtGOLIe9N,1129968018.977,49.926,27.9,32.354,H1,70.880234,0.313
fDBkl7r5iZ,1136206974.625,1211.538,10.737,11.621,L1,2407.851807,3.25
N8PdSIBhsZ,1134199829.939,2996.247,693.446,7.672,L1,5646.509277,0.415
FrSYwZdMPD,1135989008.386,167.031,111.128,11.597,H1,249.398407,0.125
qNs4iqF0EB,1127304991.345,202.018,99.067,12.459,H1,340.036987,0.063
leftEw1NSe,1134985736.891,1249.502,10.501,7.996,L1,2483.780273,0.5
kIiglh2Kry,1136973764.516,1249.502,12.239,10.631,H1,2483.780273,2.5
4MmeLnWZLY,1129802282.419,2015.617,2025.31,9.581,H1,2177.456787,0.018
s53vlyTTmN,1133271839.771,112.066,72.366,10.451,H1,155.81163,0.094
YkrqhWVOgK,1134482904.278,190.666,137.711,11.801,H1,341.700531,0.5
iP0OchV9xA,1134362903.648,822.307,498.708,19.084,L1,1600.125366,0.438
RyGi3JGPDP,1133262513.294,3086.933,137.711,30.009,L1,6118.733887,1.51
8PYaBY4JYx,1128167793.921,896.072,121.663,76.074,H1,1728.143433,0.625
SxzIADEpYC,1135143035.266,48.915,10.501,8.514,L1,82.606621,1.375
pHCL83BReq,1134810282.602,2484.819,13.013,31.243,L1,4957.352051,4
9TrZSgL6op,1130888428.938,426.615,58.502,12.494,H1,758.454346,1.25
fpCmtYmBcg,1130908846.878,439.42,170.654,41.508,H1,826.22876,0.563
2or5mqh1JE,1134629271.375,3131.45,10.548,85.459,L1,6250.614258,7
ALQqXF5qte,1130142516.719,3361.876,131.921,10.26,L1,6713.837402,5.183
PEHYfUylWE,1134917870.198,3736.258,137.711,8.933,L1,7311.401367,2.578
bWVyThHuk1,1128879288.807,304.062,281.117,10.479,H1,316.998749,0.512
qEInsIP4x9,1128740626.622,458.022,183.495,9.008,H1,797.50116,0.031
3lOPMInLfi,1126667141.254,70.893,43.551,16.448,H1,77.785088,0.75
ikVyQBs0XT,1135940617.827,237.781,170.654,17.06,H1,420.429321,0.25
gE7fMdA8I8,1135643710.782,1548.4,211.477,193.974,L1,3077.933594,2.508
QFGFCOvFx7,1133917593.169,3979.801,170.654,241.083,L1,7941.364258,2.823
bQsn6En0l7,1127467462.805,45.636,48.865,8.453,H1,27.271601,0.438
OamBpyklnO,1135051959.867,3759.807,16.125,15.727,H1,7504.390625,1.75
fxctQR36m5,1131741694.184,1031.955,47.124,56.246,L1,2034.939697,1.563
5VMR8btZuF,1127355798.901,1972.764,149.414,10965.063,H1,3881.52832,17.656
aigZ8heybH,1136698587.25,3903.481,17.774,12.025,L1,7796.138672,8.5
9nTvyKQd1j,1128736616.547,60.527,60.799,12.599,H1,24.528191,0.688
TVgXPcLmAW,1136036010.813,2632.96,44.054,12.868,H1,5245.324219,2.787
xI0qHTOuAR,1130943226.875,3977.72,10.179,30.453,L1,7945.525879,4
6zEEDplpiy,1136399217.944,2396.786,137.711,12.734,L1,4688.654785,0.826
o7GjabVTJi,1129802285.786,2061.281,2025.31,9.665,H1,2086.129395,0.016
VNZwCB7fdg,1132934561.548,201.82,170.654,13.023,H1,319.39093,0.047
blPOunD8t1,1128421786.879,1990.889,134.965,10.476,L1,3845.279053,0.907
Gc9TulSMHZ,1135715554.615,70.829,58.396,12.706,L1,105.757057,0.75
jzkq8GJA6n,1127978194.783,1891.203,53.485,1194.063,L1,3718.40625,8.188
C80MtR7srv,1133886345.641,3978.313,10.501,14.778,L1,7944.340332,2.75
PmAbhKuyu4,1135828607.602,3081.595,16.125,47.591,H1,6155.189941,6.5
Vp7MjUpr7H,1134443470.919,538.629,211.477,50.007,H1,1035.684326,0.781
j8hLyZYbC5,1126595010.859,45.636,48.394,8.826,H1,27.271601,0.375
EvFgJztN7H,1135261392.332,3740.781,38.027,3108.557,H1,7471.648438,12.438
LqFZAqkTG4,1133690831.125,3310.391,32.552,25.961,H1,6579.580078,2.5
dDm4dv7ck2,1131656749.229,2963.336,137.711,113.394,H1,5897.700684,1.5
IZdwwW7wSP,1128046612.336,105.761,57.881,9.374,L1,132.922974,0.391
z8ED1GqZqU,1128126132.423,1748.486,149.414,12.717,L1,3432.9729,0.203
APHzJq70Qe,1134497089.188,3837.077,29.636,11.241,H1,7636.662109,1.5
ThDPLDijCZ,1135850114.156,1299.803,10.88,11.842,L1,2587.320557,2.605
atMnhTbfXd,1134803393.901,3902.775,211.477,2949.342,H1,7797.550293,7
VeKHjgBfXI,1135821736.47,172.094,111.128,12.468,H1,239.272064,0.125
v5zImCdfnh,1135778450.33,2935.353,1541.529,8.361,L1,4009.995117,0.513
N5pir9lt97,1128421718.785,182.187,134.965,8.579,L1,227.876022,0.227
oUgv55oatF,1128682016.141,64.347,60.799,15.132,H1,50.095501,0.813
9SuZr9g1Ok,1135468012.719,3197.182,10.88,14.657,L1,6379.140137,2.75
Z4Ud0IlpcP,1128669262.987,140.865,121.663,9.179,L1,217.730896,0.109
EjpRNI7oWm,1136393992.972,3405.727,137.711,14.656,H1,6793.216309,1.5
mRouq8OcT1,1136697925.984,3921.889,160.897,9.357,L1,7651.717773,2.109
l1Slp4pK47,1134346589.719,12.781,10.88,11.65,L1,10.33876,2
d8t0Qe4Hwe,1131063015.807,3577.736,89.676,92.367,H1,7140.248047,0.688
iIqCULAhml,1134757671.2,183.808,137.711,12.482,H1,215.844482,0.047
5uqiQKuk3d,1136804911.533,2764.488,262.065,13.605,L1,5398.961914,0.267
T8B4ljdwqh,1128634780.36,300.035,149.414,55.263,H1,536.069153,1.375
JSMy8f3QVT,1127270017.537,204.324,53.485,46.27,H1,344.648926,1.125
Qxs4EMID1A,1126763808.648,49.285,48.865,7.926,H1,19.97254,0.5
dlGwnCQDY3,1128404075.816,173.139,127.559,8.119,L1,111.870872,0.039
RhT7EX7F8q,1129801679.241,1838.466,2025.31,23.972,H1,3612.932861,0.5
dRawtJdSQM,1126691790.813,1737.401,33.663,55.526,H1,3410.80127,6.906
4mPhPxJAW7,1136280640.625,3404.973,10.93,22.461,L1,6794.723145,6
RfRDCKtYi1,1135442175.619,3132.856,144.991,7.909,H1,6247.801758,1.875
LNt8KQga9X,1134571353.421,310.084,211.477,11.688,H1,490.155029,0.031
RknJYtDduG,1127494319.512,267.676,178.972,7.647,H1,389.769745,0.096
HWuk3YPJdu,1131056203.538,1026.397,324.754,22.325,H1,1968.130981,0.125
rSYMT4n7nD,1127308442.891,1756.618,417.4,12.433,H1,3416.709961,0.141
ujFNOgDy4c,1133458521.781,2007.227,11.319,25.229,L1,4002.167725,2.75
IqxFz2FCZM,1126938691.603,172.996,121.663,15.01,L1,267.394379,0.156
aq1uz47eBq,1133295209.438,50.579,34.175,17.749,H1,59.95639,1.75
L1Iyyif7Vq,1130508564.31,1033.688,170.654,33.882,H1,2031.474487,1.125
IRJ6shnJGW,1132161472.372,1916.024,137.711,50.047,H1,3819.762939,2.75
Tg9pqplU1i,1134577592.465,2841.442,582.108,7.64,L1,5245.053223,0.25
cMH90epaQW,1128475576.15,790.454,65.684,58.951,L1,1516.908447,1
OszfPpSpvv,1133692354.563,3410.143,42.822,13.891,H1,6784.384277,3
wgWsjetF90,1137007712.375,3484.299,10.179,26.151,L1,6956.312012,4.5
zJ8niJL4Cy,1134565398.813,3552.659,11.139,7.738,L1,7090.09375,1.494
8aV9DVt1hz,1134798540.836,2630.882,13.013,52.795,L1,5249.479004,4.129
6KoKAElDzM,1133592420.348,58.889,38.027,11.33,H1,81.876953,0.469
nzRPkhuEVr,1128668182.989,169.347,149.414,13.543,L1,274.693451,0.172
IO3eHIjDjn,1126658007.586,137.088,120.567,10.315,H1,128.593674,2.539
1yuWxgXqFE,1130674567.849,1578.911,170.654,43.577,L1,3089.502197,0.375
tVkXsRVw3o,1130035563.816,1566.223,47.124,15.357,H1,3103.473877,0.676
Z334ebsnxH,1132651793.436,4071.055,1897.973,12.97,L1,7353.385254,0.86
5750IqyvBT,1130781970.844,1564.849,262.065,24.273,H1,3045.034668,0.219
2dwIue57WP,1137221697.818,1530.025,1527.022,12.938,L1,2052.861328,0.102
P2XY8W3s56,1135576496.445,2959.164,13.013,45.026,L1,5906.043457,3.5
kRf9xTRCJp,1131111310.186,1338.398,1275.927,7.708,L1,202.525162,0.055
5qRDDvp9UZ,1134154957.695,51.401,39.717,12.456,L1,58.312511,0.625
yUl8qpFLPq,1127316305.595,612.479,121.663,10.368,H1,1146.359131,0.375
rETYNQ3Brz,1128421756.449,658.757,134.965,13.754,L1,1176.469116,0.168
j10QkbQA1J,1135248533.542,2849.541,211.477,22.127,H1,5614.41748,0.265
emSQ8Af9Lz,1132777723.883,264.276,211.477,9.558,H1,367.43808,0.021
5w8BgBwbPP,1128388954.613,158.524,134.965,7.853,L1,69.029388,0.039
BPpZQcMgE0,1133155675.983,1663.761,262.065,49.306,H1,3272.390625,0.75
LjWRu1KVpr,1131737246.875,3977.241,23.381,401.181,L1,7946.48291,7.75
iGiZZDuGxf,1136504199.313,2645.594,10.416,52.497,L1,5281.274902,13.5
LBYqfVopBT,1132504342.938,3223.456,64.915,8.218,L1,6326.591797,0.548
AtAvGR0vAD,1134156425.707,3350.765,38.027,24.899,L1,6665.628418,1.125
kyZBoq0wnZ,1128922478.557,1017.14,53.485,20.327,H1,1970.280396,0.625
XBByERytMY,1136960654.547,15.839,13.768,11.404,H1,12.81192,1
ytTPKbivm0,1136435640.781,1972.58,10.88,13.637,H1,3929.935791,2
nXpM5uR4fG,1131278735.469,2411.479,10.88,16.259,L1,4810.672363,2.25
UHwcs17MPs,1132744713.327,291.364,137.711,41.773,H1,527.595764,1
nqcJaqqPhq,1133896326.875,2651.642,18.651,10.397,L1,5269.180664,3.56
cEQW2GMuXi,1127158580.272,247.28,149.414,10.663,H1,430.560944,0.055
spfbRjdcTF,1130972689.688,64.973,64.915,8.637,L1,4.36192,0.625
BZpEmI1HVI,1127296077.203,62.156,60.799,13.073,H1,27.78573,0.688
Kc6k2QrveB,1126598041.456,542.099,99.067,152.505,H1,1020.198975,1.25
GxvrAsonEK,1132980696.933,452.496,262.065,12.42,H1,800.075928,0.047
A73Ygwm4YO,1129311459.733,192.434,212.58,7.753,H1,115.215057,0.143
nK5nbdyuPS,1131055700.944,3978.444,111.128,54.357,H1,7944.077148,1.125
UVC7uQLEtv,1128404076.301,224.561,120.558,7.7,L1,214.714523,0.047
RJvh1cHe38,1130768056.156,2912.229,104.15,7.687,L1,5814.544922,1.798
SgcCYb6Ieh,1132761539.625,2318.703,25.7,17.706,L1,4601.504883,2.5
j3n5QiaDNl,1129776812.42,809.473,339.876,96.215,H1,1554.946655,0.75
J6NZTERoNW,1129801592.372,1972.764,2025.31,22.146,H1,3881.52832,0.357
dVGfIKvidU,1127994448.579,169.563,183.495,7.693,L1,160.336334,1.965
omckXGuTSf,1135356144.875,1487.808,18.986,8.642,H1,2946.64502,1.75
1OA0en6g5m,1137013038.313,3741.374,11.52,26.719,L1,7470.462891,5.068
IIlLLeZxHi,1133618328.441,435.242,211.477,20.552,H1,834.583313,0.156
Q5nRAeqFEF,1132406850.314,3871.31,58.396,61.5,L1,7713.647949,1.75
mt72Pw4J6A,1133417037.754,49.254,38.027,17.103,L1,62.606571,0.875
mylTPoEWyR,1132479519.199,288.703,211.477,18.614,H1,532.917053,0.625
upBZXsr18j,1132624027.188,2580.384,64.915,9.035,L1,5035.183105,0.875
UYBnD3iIZ8,1137222289.967,1784.276,1527.022,12.652,L1,1544.360229,0.063
JRz5z5I0hN,1131372168.625,3977.241,33.174,75.36,L1,7946.48291,7.75
mMho3BgZ6k,1132209291.606,354.376,111.128,19.36,H1,667.176758,0.219
1pWhprAkAJ,1130948009.652,447.33,262.065,11.973,H1,810.409058,0.125
UlgOEMrZ84,1127316926.619,1126.985,1118.685,15.21,H1,2108.387695,1.122
STdNJnt5Pt,1127638706.289,1212.732,225.349,106.906,H1,2361.463379,1.25
XPP9L2UmPZ,1136393934.291,2485.553,89.676,13.13,H1,4955.882813,1.75
r7zS1VrJLo,1134477839.125,64.544,31.344,27.596,H1,90.403198,2.938
63isxs4js6,1131532050.219,1260.124,83.006,7.589,L1,2356.573975,0.845
kUoa9jkYab,1133883854.875,2441.006,11.327,15.372,L1,4869.726563,2.25
1flP89HopH,1131607964.491,294.661,137.711,35.116,L1,521.001648,0.375
8OqC2N5Tud,1136213848.621,3275.188,818.144,8.137,L1,6242.812012,1.062
ReJWHlOOsY,1136632568.188,3979.047,33.572,18.51,H1,7942.870605,7.625
byVwqjyv2W,1136393947.663,554.465,137.711,17.587,H1,1004.013428,0.125
XS7GkXYWOo,1127054242.325,1232.564,149.414,53.247,H1,2386.530518,0.313
VIEEstRvYu,1129200459.284,372.953,183.495,16.386,H1,649.38031,0.094
EixDxKTgFt,1129790634.155,1972.764,225.349,920.676,H1,3881.52832,9.25
8Un9IgbXgY,1132643172.594,3978.313,10.88,18.424,L1,7944.340332,2.577
SdBfu6WJ3d,1134434800.728,381.925,324.754,8.6,H1,612.078247,0.031
BxEPJSyckU,1134568578.402,231.24,47.124,32.167,H1,433.509766,1.25
B6hGNzzoOj,1127445205.87,140.865,121.663,15.282,H1,217.730896,0.094
QfVTGb5ixZ,1129802200.532,1568.173,2025.31,16.65,H1,3072.345215,0.082
rTb5Gl65Ru,1133443531.369,2488.88,89.676,140.911,H1,4948.788574,1.875
hIlgy3uKC8,1127474179.438,1096.824,34.154,13.753,H1,2129.647461,3.08
FaP54lL8zI,1132322145.559,1010.945,324.754,10.895,H1,1999.034546,0.75
2UZPKSSuj3,1135879752.661,3521.301,111.128,46.716,H1,7019.223145,1.779
Lcplkc3v7A,1130265984.188,3823.683,64.915,7.694,L1,7519.365723,0.813
GNC4RykmNC,1134499421.563,26.16,30.169,8.115,H1,15.9996,1.5
LZPKC5zrlf,1135957972.207,3076.956,38.027,147.379,H1,6138.687988,3
6zK3qLUdhi,1132678782.981,303.81,111.128,12.702,H1,502.703705,0.125
BHgon8sqqw,1128050338.135,1972.764,1758.646,1665.035,L1,3881.52832,7.563
JgYqBvzYNN,1129118645.781,1287.55,65.52,8.341,L1,2456.025879,1.029
uzvdmeog1D,1130157476.297,3796.28,154.925,9.878,H1,7431.445313,7.375
p6DKcGGltr,1128421789.738,214.352,134.965,10.947,L1,180.685379,0.047
ay5DF0yRL1,1135124255.875,3978.313,10.179,20.006,L1,7944.340332,4.25
um3vo3TGv9,1132280966.212,355.104,170.654,61.044,H1,665.719116,0.625
o4MvYVePUL,1128490116.269,1367.522,339.876,666.576,L1,2671.043701,3.031
h74CBM4Gcd,1133329815.961,2473.981,16.125,20.913,L1,4932.738281,2.75
oeHCYUcUyx,1127349928.33,146.371,137.896,7.522,L1,113.953499,0.105
UZ8tJ7bUwW,1134769489.972,2725.402,211.477,15.404,L1,5442.804199,6.77
8em85mCS0x,1136263724.375,3759.073,11.127,75.124,L1,7505.860352,8.25
80mZEHWTVC,1127188602.677,247.28,183.495,24.179,L1,430.560944,0.219
TLfYyTGERI,1137233107.826,1534.451,1527.022,9.559,L1,1044.711426,0.063
eBYcKv0jMR,1133228582.26,1550.926,89.676,45.907,H1,3072.880859,1.25
JC9jF7vJr5,1136585886.938,2984.932,58.502,8.089,L1,5854.507813,0.875
fdzdVuw56a,1131010409.33,2662.934,618.006,18.423,H1,5241.20459,0.156
KSEjqPVLjH,1126721962.172,1525.618,60.799,12.406,H1,2972.637451,0.5
uoQ6B26DwV,1135612120.859,1220.201,10.501,9.697,L1,2428.116943,0.5
LeENDcJlGa,1132702055.188,36.927,64.915,7.721,L1,59.443039,2
Sgu6D0jG21,1137019258.875,3195.854,11.127,56.489,L1,6381.79541,4.5
GGxfXaLuQq,1127221783.9,70.893,53.485,13.523,L1,77.785088,0.375
kQOi8X6807,1134163932.125,2965.068,29.897,38.256,H1,5894.235352,2.5
Qkv0d47lff,1134575160.256,1026.397,262.065,41.25,L1,1968.130981,0.5
T8LtQuz50l,1126663871.906,1972.764,276.75,1142.292,H1,3881.52832,6.813
rLBBAVdwX3,1134266632.262,3704.955,47.124,16.694,L1,7374.007813,0.625
1LtplUkIXk,1131394815.721,2377.799,89.676,167.148,H1,4726.627441,2.125
JYNXuOXSqd,1127489926.105,809.473,43.551,135.477,H1,1554.946655,1.75
rh70KIwDek,1133327141.453,2433.287,10.501,12.949,L1,4858.574219,2
49iCAufZlX,1128421741.238,206.665,134.965,7.917,L1,178.921906,0.039
nA64gQ1uTj,1129504584.984,64.347,60.799,14.297,H1,50.095501,0.625
1aBw8OvV5P,1129337728.386,300.035,121.663,10.975,L1,536.069153,0.078
3zaUkosfc0,1126887888.316,1748.486,89.45,40.407,H1,3432.9729,1
04j0W4zBOb,1133362972.62,440.05,170.654,39.435,H1,824.968018,0.375
hzjoEGdW6E,1128388955.941,158.524,134.965,8.171,L1,69.029388,0.039
JlAwCAjsbU,1135522744.75,3793.683,13.9,27.049,L1,7579.366211,4.875
CFHng6zUHQ,1132632273.184,4049.158,406.394,9.258,L1,7397.180176,0.841
E9iLWvCToB,1134486845.438,1106.015,21.128,12.957,H1,2183.058594,1.813
WJhyfyyB3L,1133692380.188,3410.143,32.397,26.076,H1,6784.384277,2.563
HnaW42KV1Y,1135833205.245,3900.103,170.654,13.557,H1,7695.290039,0.231
IIzwkBdkU7,1135033063.063,1112.353,29.113,19.471,H1,2188.804932,1.75
falAxYMQNa,1136434455.938,706.434,19.714,19.945,H1,1400.582642,5
LYD73IJEbP,1134827651.875,1601.119,32.246,40.137,H1,3183.373047,7.25
cYFpIE7tiM,1127223709.222,1636.142,1606.546,7.684,H1,2133.803955,0.699
fJ4yNYM9cP,1126419311.266,49.62,48.394,7.652,H1,10.69658,0.375
KojHhLBYxc,1136735723.063,1257.355,11.52,9.107,H1,2502.424561,1.609
Ea7F5r66pJ,1135341455.531,3977.72,31.546,18589.045,H1,7945.525879,18.75
mJ3uWVA2Kc,1134066711.623,1464.572,58.396,106.874,H1,2905.765137,2.299
K1Fhrdqp4T,1128076536.437,444.386,149.414,36.601,H1,824.772766,0.313
0ZSshuOQmx,1126582600.39,809.473,183.495,38.211,H1,1554.946655,0.313
NHB27RiYGt,1131343364.531,3981.086,38.713,834.5,L1,7938.793457,4
VbdZ6ihzdl,1127646327.628,990.461,183.495,146.404,H1,1916.922485,0.875
w3sapJCGxZ,1136276872.563,3977.241,10.416,18.11,L1,7946.48291,7
fr4t4DGVp7,1134379021.164,3363.203,13.013,16.465,L1,6711.182617,2.266
88uVuDdsL2,1132626859.188,3857.687,65.531,8.262,L1,7595.440918,0.688
NYhgdXndLF,1136438414.609,1137.236,12.239,14.065,H1,2259.248535,2
tLAFHvhMLQ,1129802304.993,2037.223,2025.31,11.22,H1,3215.419922,0.016
y7OZ95CGlj,1133261484.411,2396.786,137.711,7.942,H1,4688.654785,0.02
JhjihMyiIs,1134640593.875,3245.637,13.296,18.082,L1,6476.049316,7
R9QJsvHPHV,1137242979.37,3175.442,170.654,233.03,H1,6321.912598,1.625
qjt3k04MHb,1133955132.176,2121.403,47.124,16.623,H1,4213.834961,0.752
To7W19pwkO,1136430259.938,3979.047,11.139,18.377,L1,7942.870605,4.75
jzu5VFqYRk,1131237422.359,3940.904,12.239,20.195,L1,7869.521973,5.598
fXtnZtJzCd,1128285097.641,545.749,276.75,25.553,L1,1012.899963,0.156
JKUzxfNV4b,1130500617.902,351.225,47.124,47.436,L1,673.478333,1
bcb4FqV9Hm,1127973462.797,330.858,60.799,12.525,H1,565.189026,0.625
2GuWafPzJw,1137228201.271,1741.536,1527.022,11.772,L1,669.621399,0.059
cYNhdaaX11,1131014500.809,2781.778,211.477,12.682,H1,5433.541504,0.229
8FzqYM7S09,1131323023.729,2875.599,58.396,11.994,H1,5696.065918,0.402
EfdqHvbp62,1134820036.98,2373.035,38.027,847.231,H1,4736.15625,6.25
M48BaPNZ5a,1128037346.938,1748.486,38.907,175.601,L1,3432.9729,7.891
dHEveuCLut,1132681681.907,116.152,111.128,10.463,H1,147.640045,0.078
cZ4vfsw2YN,1137227843.928,1731.766,1527.022,9.938,L1,650.081848,0.055
pu4gRSfkJK,1132150181.515,237.781,137.711,20.988,H1,420.429321,0.25
K2bH5xeGEx,1128273294.901,314.07,263.942,9.884,H1,296.980957,1.252
cKhmVwJ5pU,1128098629.108,250.93,225.349,11.706,H1,423.261902,0.047
OlexPEBpSE,1134827692.188,3390.753,32.979,24.246,H1,6758.427246,7.787
KnNFpmgxX7,1132241965.899,554.465,137.711,11.899,H1,1004.013428,0.039
